MEDIDOR,lectura_id_orig,voltajeA,voltajeB,voltajeC,corrienteA,corrienteB,corrienteC,angvoltajeA,angvoltajeB,angvoltajeC,angcorrienteA,angcorrienteB,angcorrienteC,powerfactorsystem,totalkwh,totalkvarh,Maxkw,Maxkvar,frecuencia,Latitud,Longitud,kwh_consumido,kvarh_consumido,clasificacion_encoded,modelo_encoded,tipo_consumo_encoded,kwh_hora,dayMonth,dayNumber,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,ClustersConsumoDias,CLASIFICACION
35925506,1293255.2180851065,224.42499999999984,226.17606382978724,387.76648936170216,0.9441489361702119,0.0,0.9191489361702125,0.0,179.9718085106384,782.2393617021277,127.25212765957447,0.0,108.11595744680858,0.9362234042553187,721934.2490888298,368353.89090904285,40.770589361702235,40.770589361702235,0.0,-1.814459999999997,-79.5488000000001,96.24089148936315,28.051147872340888,2.0,1.0,1.0,23.505656066969294,18.345744680851062,3.0106382978723403,98.97598571428846,95.04762400000821,106.72374615385287,90.13200000000818,96.63675384615243,87.65806206895826,99.71602307691668,1,ESTACION DE BOMBEO
35946575,1288199.2828282828,240.36414141414153,0.0,0.0,32.061111111111096,0.0,34.316161616161615,0.0,0.0,0.0,78.820202020202,0.0,154.45656565656566,0.920808080808081,200288.4246510101,51724.24007676769,19.050208585858627,19.050208585858627,0.0,-1.7903999999999962,-79.28540000000028,21.757505555555603,9.111955050504971,16.0,1.0,1.0,5.401440647267974,18.2020202020202,3.0303030303030303,26.995693103449444,26.6506038461532,31.213414285713434,27.401982142858156,24.74466206896488,14.708583333332596,1.1468392857152918,1,ENVASADORA DE AGUA
35947190,1294744.6564885497,121.26717557251915,121.24198473282452,200.7797709923665,0.2812977099236644,0.29351145038167953,0.21870229007633615,0.0,179.98167938931294,270.1717557251911,36.917175572519085,140.9026717557252,165.0603053435115,0.21351145038167924,414837.7441874047,55580.20119770994,33.918350763358724,33.918350763358724,0.0,-1.427700000000001,-79.46370000000017,25.329498473282474,16.08368244274804,6.0,2.0,2.0,8.250442815003407,18.38167938931298,3.072519083969466,23.37195128205274,34.08186874999774,26.325848571428963,24.359605405407304,19.455026829268828,29.352579999998852,22.098244736841146,1,SECADORA DE MAIZ
41175730,1287541.5536723165,236.7203389830508,0.0,0.0,42.2915254237288,0.0,30.375706214689256,0.0,0.0,0.0,16.969491525423738,0.0,169.0604519774011,0.9510734463276829,140756.46021412432,47637.837890960465,14.15175649717515,14.15175649717515,0.0,-1.5969599999999997,-79.55210000000028,33.87007401129879,9.727018079095979,13.0,1.0,1.0,8.127385768985459,18.175141242937855,3.056497175141243,36.85277307692517,38.94516249999773,42.11005454545507,38.91038799999864,31.67197407407285,26.866314285713347,23.82264399999869,1,CULTIVOS AGRICOLAS
52071447,1298321.3085714285,129.02742857142852,130.69200000000006,130.58285714285714,0.2765714285714289,0.24171428571428585,0.26628571428571435,0.0,119.65142857142848,240.45942857142845,4.062857142857141,36.452571428571424,74.17257142857144,0.9344571428571439,213045.09178742865,37024.63565199998,40.68659142857138,40.68659142857138,0.0,-1.8085500000000025,-79.53960000000005,14.035627428572958,2.761241142857221,7.0,1.0,1.0,3.3688093055235333,18.502857142857142,2.9485714285714284,7.540425925927358,9.407820833336396,5.979788461538892,6.394304347828122,14.257533333334356,11.848732000001473,45.35393043478404,1,IGLESIA
52073194,1288969.0054347827,121.50543478260872,119.9554347826087,122.17880434782616,2.1255434782608695,2.007608695652173,1.9505434782608706,0.0,119.66847826086962,239.25326086956508,33.59184782608693,266.804347826087,206.20108695652166,0.44565217391304357,676463.1649788041,161421.39535489143,23.98963967391303,23.98963967391303,0.0,-1.805949999999997,-79.54279999999973,41.92297934782982,9.720117934782573,1.0,1.0,1.0,10.523035596627313,18.217391304347824,3.032608695652174,32.90251428571563,58.535708333326816,55.795424999999035,58.25307307692352,49.981721428580514,33.18772857143527,7.895619230783688,1,ENTIDAD PRIVADA
52073200,1297458.880382775,121.91052631578948,121.94066985645941,213.7578947368419,0.740191387559809,0.6287081339712919,0.0,0.0,180.04258373205735,772.377990430622,53.79138755980861,127.11435406698568,0.0,0.8935885167464109,487526.1561995213,214073.58115885168,16.178117703349265,16.178117703349265,0.0,-1.8087699999999969,-79.5434000000001,23.804863636365493,9.907946889952402,34.0,1.0,1.0,6.072909017461935,18.464114832535884,3.014354066985646,25.3996562500015,32.045722222220824,28.029928571428172,31.758160000003407,24.380443750003906,20.41083548387565,5.0586241379315995,1,CONCESIONARIA
52073218,1298803.7783505155,125.3551546391752,126.30567010309277,126.71494845360823,1.1067010309278356,0.9587628865979382,1.0041237113402064,0.0,240.38969072164963,119.81030927835046,22.46546391752576,224.52474226804134,128.10927835051544,0.9587628865979382,689057.8844618555,429213.0305077321,77.01958556701001,77.01958556701001,0.0,-1.799350000000003,-79.52859999999976,167.7600541237067,44.45547061855755,5.0,1.0,1.0,41.83697448165045,18.5,3.020618556701031,167.08487241378793,166.20181599999313,153.8161038461392,162.10817000000193,169.31087499999973,192.58161379310206,161.36698888888134,1,COMISARIATO
52073240,1298546.4307692307,128.28820512820513,129.70615384615382,130.554358974359,0.7887179487179482,0.8584615384615388,0.023589743589743587,0.0,240.66974358974363,119.70205128205136,30.598974358974328,209.86820512820518,29.102051282051285,0.9584102564102568,463177.8777625641,122982.81518923082,35.28993230769218,35.28993230769218,0.0,-1.798810000000003,-79.53100000000039,57.4575753846155,13.159533846154003,5.0,1.0,1.0,14.38946297082773,18.49230769230769,3.0256410256410255,54.30958620689665,60.293284000002316,65.53179999999702,58.9249366666656,50.94141034482665,68.353848275863,44.10295185185451,1,COMISARIATO
52073290,1283816.5942857142,129.81485714285716,128.63485714285713,129.84057142857137,0.770857142857143,0.476,0.3799999999999993,0.0,119.98914285714294,239.3051428571429,189.52114285714285,96.17600000000003,163.9234285714286,0.9268000000000012,528035.8670748572,158897.59303599998,19.729121142857178,19.729121142857178,0.0,-1.439249999999994,-79.46579999999996,39.56412457143256,0.00987428571430168,29.0,1.0,1.0,8.98101805886503,18.062857142857144,3.08,38.190778260863304,38.78193333333911,41.72950909090948,43.274428571439266,36.64383214285772,40.37671600000467,37.97556400001049,1,GASOLINERA
52073292,1299237.4708737864,128.60242718446597,129.11165048543688,129.8495145631068,0.3932038834951456,0.3606796116504856,0.31844660194174773,0.0,119.54077669902908,239.97281553398062,10.606796116504853,38.28252427184464,63.421359223300975,0.8883009708737861,1950.828069417476,59558.47006262134,0.8577640776699033,0.8577640776699033,0.0,-1.4445000000000037,-79.45759999999981,0.5500461165048492,0.25530339805824676,3.0,1.0,1.0,0.137030918175451,18.50485436893204,3.0679611650485437,0.6760733333333292,0.4889000000000054,0.3872076923076712,0.5096032258064395,0.4341090909090877,0.8083741935483886,0.5195034482758587,1,PILADORA
52073295,1289079.223350254,131.88984771573607,141.44111675126908,131.66852791878162,0.04213197969543145,0.1781725888324875,0.19441624365482274,0.0,123.91015228426392,240.34771573604073,35.43299492385787,59.63045685279188,209.46649746192895,0.8652284263959403,80219.9748390863,34918.58597360405,14.507202538071066,14.507202538071066,0.0,-1.5945300000000016,-79.72459999999967,9.337454822335037,3.7617365482233276,32.0,1.0,1.0,2.308568179157588,18.223350253807105,3.045685279187817,9.232672413792521,12.498019999999087,9.335223076923285,11.476456666666975,13.454200000001098,7.311686206896536,2.0216499999998114,1,FUMIGACION AEREA
52073302,1298964.917475728,130.00436893203883,129.0417475728155,129.99320388349517,0.5169902912621357,0.42718446601941784,0.21941747572815518,0.0,240.1179611650485,120.45291262135923,80.47718446601947,114.2315533980583,81.20679611650488,0.9205339805825234,279405.89885873784,9593.22583349515,33.6681762135923,33.6681762135923,0.0,-1.7986900000000035,-79.53009999999996,37.44609368932055,4.2453834951456,8.0,1.0,1.0,9.464721333431218,18.5,3.058252427184466,35.35966333333442,34.054523076920304,30.81602222222352,35.26408709677672,30.905196874995454,51.747967741938474,43.079834482759026,1,COMERCIAL
