source,target,weight
15842894,35925506,1.0
15842894,35946575,1.0
15842894,35946920,0.9877300613496932
15842894,35947190,0.2816091954022989
15842894,41175730,1.0
15842894,52071447,1.0
15842894,52073163,0.5102249488752556
15842894,52073194,0.5078740157480315
15842894,52073198,1.0
15842894,52073200,0.9923954372623575
15842894,52073201,0.44017094017094016
15842894,52073218,1.0
15842894,52073240,1.0
15842894,52073259,1.0
15842894,52073290,0.9956140350877193
15842894,52073292,0.988
15842894,52073295,1.0
15842894,52073302,0.99609375
15842894,52073321,1.0
15842894,52073345,1.0
15842894,52073348,1.0
15842894,52073352,1.0
15842894,52073359,0.984
15842894,52073382,1.0
15842894,53307830,1.0
15842894,53307859,1.0
15842894,53307861,1.0
15842894,53307871,0.9956709956709957
15842894,53444735,1.0
15842894,58706632,0.9959349593495935
15842894,58706634,1.0
15842894,58706655,1.0
15842894,58706656,1.0
15842894,58706659,1.0
15842894,58706662,1.0
15842894,58706663,1.0
15842894,58706704,1.0
15842894,58706706,1.0
15842894,58706709,1.0
15842894,58706725,0.24397590361445787
15842894,58706740,0.7866108786610879
15842894,59814806,1.0
15842921,16567733,0.9925558312655087
15842921,16567738,1.0
15842921,16567740,0.0
15842921,16567743,1.0
15842921,16567746,0.03281853281853275
15842921,16567757,1.0
15842921,16567758,1.0
15842921,16567759,1.0
15842921,16567760,1.0
15842921,16567761,1.0
15842921,16567762,1.0
15842921,16567763,1.0
15842921,16567764,1.0
15842921,16951175,1.0
15842921,16951176,1.0
15842921,16951177,1.0
15842921,16951179,1.0
15842921,16951180,1.0
15842921,16951182,1.0
15842921,16951195,1.0
15842921,16951199,0.006198347107438051
15842921,16951201,1.0
15842921,16951203,0.016822429906542036
15842921,16951205,0.0
15842921,16951206,0.0
15842921,16951207,1.0
15842921,16951208,1.0
15842921,16951209,1.0
15842921,16951210,1.0
15842921,16951212,1.0
15842921,16951216,0.8548707753479126
15842921,16951219,1.0
15842921,16951220,1.0
15842921,16951221,1.0
15842921,16951222,1.0
15842921,17548289,0.0
15842921,20037205,1.0
15842921,20037214,0.45129224652087474
15842921,28006904,1.0
15842921,28877074,0.003875968992247958
15842921,35924863,1.0
15842921,35924864,0.954225352112676
15842921,35924866,1.0
15842921,35924882,1.0
15842921,35925134,0.9656488549618321
15842921,35925291,0.5278969957081545
15842921,35925294,0.9961089494163424
15842921,35925308,1.0
15842921,35925506,1.0
15842921,35946575,1.0
15842921,35946920,0.9877300613496932
15842921,35947190,0.2816091954022989
15842921,41175730,1.0
15842921,52071447,1.0
15842921,52073163,0.5102249488752556
15842921,52073194,0.5078740157480315
15842921,52073198,1.0
15842921,52073200,0.9923954372623575
15842921,52073201,0.44017094017094016
15842921,52073218,1.0
15842921,52073240,1.0
15842921,52073259,1.0
15842921,52073290,0.9956140350877193
15842921,52073292,0.988
15842921,52073295,1.0
15842921,52073302,0.99609375
15842921,52073321,1.0
15842921,52073345,1.0
15842921,52073348,1.0
15842921,52073352,1.0
15842921,52073359,0.984
15842921,52073382,1.0
15842921,53307830,1.0
15842921,53307859,1.0
15842921,53307861,1.0
15842921,53307871,0.9956709956709957
15842921,53444735,1.0
15842921,58706632,0.9959349593495935
15842921,58706634,1.0
15842921,58706655,1.0
15842921,58706656,1.0
15842921,58706659,1.0
15842921,58706662,1.0
15842921,58706663,1.0
15842921,58706704,1.0
15842921,58706706,1.0
15842921,58706709,1.0
15842921,58706725,0.24397590361445787
15842921,58706740,0.7866108786610879
15842921,59814806,1.0
16567733,16567738,0.007444168734491316
16567733,16567740,0.9925558312655087
16567733,16567743,0.007444168734491316
16567733,16567746,0.959737298446976
16567733,16567757,0.007444168734491316
16567733,16567758,0.007444168734491316
16567733,16567759,0.007444168734491316
16567733,16567760,0.007444168734491316
16567733,16567761,0.007444168734491316
16567733,16567762,0.007444168734491316
16567733,16567763,0.007444168734491316
16567733,16567764,0.007444168734491316
16567733,16951175,0.007444168734491316
16567733,16951176,0.007444168734491316
16567733,16951177,0.007444168734491316
16567733,16951179,0.007444168734491316
16567733,16951180,0.007444168734491316
16567733,16951182,0.007444168734491316
16567733,16951195,0.007444168734491316
16567733,16951199,0.9863574841580707
16567733,16951201,0.007444168734491316
16567733,16951203,0.9757334013589667
16567733,16951205,0.9925558312655087
16567733,16951206,0.9925558312655087
16567733,16951207,0.007444168734491316
16567733,16951208,0.007444168734491316
16567733,16951209,0.007444168734491316
16567733,16951210,0.007444168734491316
16567733,16951212,0.007444168734491316
16567733,16951216,0.13768505591759617
16567733,16951219,0.007444168734491316
16567733,16951220,0.007444168734491316
16567733,16951221,0.007444168734491316
16567733,16951222,0.007444168734491316
16567733,17548289,0.9925558312655087
16567733,20037205,0.007444168734491316
16567733,20037214,0.541263584744634
16567733,28006904,0.007444168734491316
16567733,28877074,0.9886798622732608
16567733,35924863,0.007444168734491316
16567733,35924864,0.03833047915283263
16567733,35924866,0.007444168734491316
16567733,35924882,0.007444168734491316
16567733,35925134,0.026906976303676625
16567733,35925291,0.46465883555735416
16567733,35925294,0.0035531181508337275
16567733,35925308,0.007444168734491316
16567733,35925506,0.007444168734491316
16567733,35946575,0.007444168734491316
16567733,35946920,0.004825769915815433
16567733,35947190,0.7109466358632098
16567733,41175730,0.007444168734491316
16567733,52071447,0.007444168734491316
16567733,52073163,0.48233088239025307
16567733,52073194,0.4846818155174772
16567733,52073198,0.007444168734491316
16567733,52073200,0.0001603940031512695
16567733,52073201,0.5523848910945686
16567733,52073218,0.007444168734491316
16567733,52073240,0.007444168734491316
16567733,52073259,0.007444168734491316
16567733,52073290,0.0030582038222106145
16567733,52073292,0.004555831265508684
16567733,52073295,0.007444168734491316
16567733,52073302,0.003537918734491316
16567733,52073321,0.007444168734491316
16567733,52073345,0.007444168734491316
16567733,52073348,0.007444168734491316
16567733,52073352,0.007444168734491316
16567733,52073359,0.008555831265508684
16567733,52073382,0.007444168734491316
16567733,53307830,0.007444168734491316
16567733,53307859,0.007444168734491316
16567733,53307861,0.007444168734491316
16567733,53307871,0.003115164405486987
16567733,53444735,0.007444168734491316
16567733,58706632,0.0033791280840848115
16567733,58706634,0.007444168734491316
16567733,58706655,0.007444168734491316
16567733,58706656,0.007444168734491316
16567733,58706659,0.007444168734491316
16567733,58706662,0.007444168734491316
16567733,58706663,0.007444168734491316
16567733,58706704,0.007444168734491316
16567733,58706706,0.007444168734491316
16567733,58706709,0.007444168734491316
16567733,58706725,0.7485799276510509
16567733,58706740,0.2059449526044208
16567733,59814806,0.007444168734491316
16567738,16567740,1.0
16567738,16567743,0.0
16567738,16567746,0.9671814671814672
16567738,16567757,0.0
16567738,16567758,0.0
16567738,16567759,0.0
16567738,16567760,0.0
16567738,16567761,0.0
16567738,16567762,0.0
16567738,16567763,0.0
16567738,16567764,0.0
16567738,16951175,0.0
16567738,16951176,0.0
16567738,16951177,0.0
16567738,16951179,0.0
16567738,16951180,0.0
16567738,16951182,0.0
16567738,16951195,0.0
16567738,16951199,0.993801652892562
16567738,16951201,0.0
16567738,16951203,0.983177570093458
16567738,16951205,1.0
16567738,16951206,1.0
16567738,16951207,0.0
16567738,16951208,0.0
16567738,16951209,0.0
16567738,16951210,0.0
16567738,16951212,0.0
16567738,16951216,0.14512922465208747
16567738,16951219,0.0
16567738,16951220,0.0
16567738,16951221,0.0
16567738,16951222,0.0
16567738,17548289,1.0
16567738,20037205,0.0
16567738,20037214,0.5487077534791253
16567738,28006904,0.0
16567738,28877074,0.996124031007752
16567738,35924863,0.0
16567738,35924864,0.045774647887323945
16567738,35924866,0.0
16567738,35924882,0.0
16567738,35925134,0.03435114503816794
16567738,35925291,0.4721030042918455
16567738,35925294,0.0038910505836575885
16567738,35925308,0.0
16567738,35925506,0.0
16567738,35946575,0.0
16567738,35946920,0.012269938650306749
16567738,35947190,0.7183908045977011
16567738,41175730,0.0
16567738,52071447,0.0
16567738,52073163,0.4897750511247444
16567738,52073194,0.4921259842519685
16567738,52073198,0.0
16567738,52073200,0.0076045627376425855
16567738,52073201,0.5598290598290598
16567738,52073218,0.0
16567738,52073240,0.0
16567738,52073259,0.0
16567738,52073290,0.0043859649122807015
16567738,52073292,0.012
16567738,52073295,0.0
16567738,52073302,0.00390625
16567738,52073321,0.0
16567738,52073345,0.0
16567738,52073348,0.0
16567738,52073352,0.0
16567738,52073359,0.016
16567738,52073382,0.0
16567738,53307830,0.0
16567738,53307859,0.0
16567738,53307861,0.0
16567738,53307871,0.004329004329004329
16567738,53444735,0.0
16567738,58706632,0.0040650406504065045
16567738,58706634,0.0
16567738,58706655,0.0
16567738,58706656,0.0
16567738,58706659,0.0
16567738,58706662,0.0
16567738,58706663,0.0
16567738,58706704,0.0
16567738,58706706,0.0
16567738,58706709,0.0
16567738,58706725,0.7560240963855421
16567738,58706740,0.21338912133891214
16567738,59814806,0.0
16567740,16567743,1.0
16567740,16567746,0.03281853281853275
16567740,16567757,1.0
16567740,16567758,1.0
16567740,16567759,1.0
16567740,16567760,1.0
16567740,16567761,1.0
16567740,16567762,1.0
16567740,16567763,1.0
16567740,16567764,1.0
16567740,16951175,1.0
16567740,16951176,1.0
16567740,16951177,1.0
16567740,16951179,1.0
16567740,16951180,1.0
16567740,16951182,1.0
16567740,16951195,1.0
16567740,16951199,0.006198347107438051
16567740,16951201,1.0
16567740,16951203,0.016822429906542036
16567740,16951205,0.0
16567740,16951206,0.0
16567740,16951207,1.0
16567740,16951208,1.0
16567740,16951209,1.0
16567740,16951210,1.0
16567740,16951212,1.0
16567740,16951216,0.8548707753479126
16567740,16951219,1.0
16567740,16951220,1.0
16567740,16951221,1.0
16567740,16951222,1.0
16567740,17548289,0.0
16567740,20037205,1.0
16567740,20037214,0.45129224652087474
16567740,28006904,1.0
16567740,28877074,0.003875968992247958
16567740,35924863,1.0
16567740,35924864,0.954225352112676
16567740,35924866,1.0
16567740,35924882,1.0
16567740,35925134,0.9656488549618321
16567740,35925291,0.5278969957081545
16567740,35925294,0.9961089494163424
16567740,35925308,1.0
16567740,35925506,1.0
16567740,35946575,1.0
16567740,35946920,0.9877300613496932
16567740,35947190,0.2816091954022989
16567740,41175730,1.0
16567740,52071447,1.0
16567740,52073163,0.5102249488752556
16567740,52073194,0.5078740157480315
16567740,52073198,1.0
16567740,52073200,0.9923954372623575
16567740,52073201,0.44017094017094016
16567740,52073218,1.0
16567740,52073240,1.0
16567740,52073259,1.0
16567740,52073290,0.9956140350877193
16567740,52073292,0.988
16567740,52073295,1.0
16567740,52073302,0.99609375
16567740,52073321,1.0
16567740,52073345,1.0
16567740,52073348,1.0
16567740,52073352,1.0
16567740,52073359,0.984
16567740,52073382,1.0
16567740,53307830,1.0
16567740,53307859,1.0
16567740,53307861,1.0
16567740,53307871,0.9956709956709957
16567740,53444735,1.0
16567740,58706632,0.9959349593495935
16567740,58706634,1.0
16567740,58706655,1.0
16567740,58706656,1.0
16567740,58706659,1.0
16567740,58706662,1.0
16567740,58706663,1.0
16567740,58706704,1.0
16567740,58706706,1.0
16567740,58706709,1.0
16567740,58706725,0.24397590361445787
16567740,58706740,0.7866108786610879
16567740,59814806,1.0
16567743,16567746,0.9671814671814672
16567743,16567757,0.0
16567743,16567758,0.0
16567743,16567759,0.0
16567743,16567760,0.0
16567743,16567761,0.0
16567743,16567762,0.0
16567743,16567763,0.0
16567743,16567764,0.0
16567743,16951175,0.0
16567743,16951176,0.0
16567743,16951177,0.0
16567743,16951179,0.0
16567743,16951180,0.0
16567743,16951182,0.0
16567743,16951195,0.0
16567743,16951199,0.993801652892562
16567743,16951201,0.0
16567743,16951203,0.983177570093458
16567743,16951205,1.0
16567743,16951206,1.0
16567743,16951207,0.0
16567743,16951208,0.0
16567743,16951209,0.0
16567743,16951210,0.0
16567743,16951212,0.0
16567743,16951216,0.14512922465208747
16567743,16951219,0.0
16567743,16951220,0.0
16567743,16951221,0.0
16567743,16951222,0.0
16567743,17548289,1.0
16567743,20037205,0.0
16567743,20037214,0.5487077534791253
16567743,28006904,0.0
16567743,28877074,0.996124031007752
16567743,35924863,0.0
16567743,35924864,0.045774647887323945
16567743,35924866,0.0
16567743,35924882,0.0
16567743,35925134,0.03435114503816794
16567743,35925291,0.4721030042918455
16567743,35925294,0.0038910505836575885
16567743,35925308,0.0
16567743,35925506,0.0
16567743,35946575,0.0
16567743,35946920,0.012269938650306749
16567743,35947190,0.7183908045977011
16567743,41175730,0.0
16567743,52071447,0.0
16567743,52073163,0.4897750511247444
16567743,52073194,0.4921259842519685
16567743,52073198,0.0
16567743,52073200,0.0076045627376425855
16567743,52073201,0.5598290598290598
16567743,52073218,0.0
16567743,52073240,0.0
16567743,52073259,0.0
16567743,52073290,0.0043859649122807015
16567743,52073292,0.012
16567743,52073295,0.0
16567743,52073302,0.00390625
16567743,52073321,0.0
16567743,52073345,0.0
16567743,52073348,0.0
16567743,52073352,0.0
16567743,52073359,0.016
16567743,52073382,0.0
16567743,53307830,0.0
16567743,53307859,0.0
16567743,53307861,0.0
16567743,53307871,0.004329004329004329
16567743,53444735,0.0
16567743,58706632,0.0040650406504065045
16567743,58706634,0.0
16567743,58706655,0.0
16567743,58706656,0.0
16567743,58706659,0.0
16567743,58706662,0.0
16567743,58706663,0.0
16567743,58706704,0.0
16567743,58706706,0.0
16567743,58706709,0.0
16567743,58706725,0.7560240963855421
16567743,58706740,0.21338912133891214
16567743,59814806,0.0
16567746,16567757,0.9671814671814672
16567746,16567758,0.9671814671814672
16567746,16567759,0.9671814671814672
16567746,16567760,0.9671814671814672
16567746,16567761,0.9671814671814672
16567746,16567762,0.9671814671814672
16567746,16567763,0.9671814671814672
16567746,16567764,0.9671814671814672
16567746,16951175,0.9671814671814672
16567746,16951176,0.9671814671814672
16567746,16951177,0.9671814671814672
16567746,16951179,0.9671814671814672
16567746,16951180,0.9671814671814672
16567746,16951182,0.9671814671814672
16567746,16951195,0.9671814671814672
16567746,16951199,0.0266201857110947
16567746,16951201,0.9671814671814672
16567746,16951203,0.015996102911990717
16567746,16951205,0.03281853281853275
16567746,16951206,0.03281853281853275
16567746,16951207,0.9671814671814672
16567746,16951208,0.9671814671814672
16567746,16951209,0.9671814671814672
16567746,16951210,0.9671814671814672
16567746,16951212,0.9671814671814672
16567746,16951216,0.8220522425293798
16567746,16951219,0.9671814671814672
16567746,16951220,0.9671814671814672
16567746,16951221,0.9671814671814672
16567746,16951222,0.9671814671814672
16567746,17548289,0.03281853281853275
16567746,20037205,0.9671814671814672
16567746,20037214,0.418473713702342
16567746,28006904,0.9671814671814672
16567746,28877074,0.028942563826284795
16567746,35924863,0.9671814671814672
16567746,35924864,0.9214068192941433
16567746,35924866,0.9671814671814672
16567746,35924882,0.9671814671814672
16567746,35925134,0.9328303221432993
16567746,35925291,0.49507846288962176
16567746,35925294,0.9632904165978097
16567746,35925308,0.9671814671814672
16567746,35925506,0.9671814671814672
16567746,35946575,0.9671814671814672
16567746,35946920,0.9549115285311605
16567746,35947190,0.24879066258376614
16567746,41175730,0.9671814671814672
16567746,52071447,0.9671814671814672
16567746,52073163,0.47740641605672285
16567746,52073194,0.47505548292949873
16567746,52073198,0.9671814671814672
16567746,52073200,0.9595769044438247
16567746,52073201,0.4073524073524074
16567746,52073218,0.9671814671814672
16567746,52073240,0.9671814671814672
16567746,52073259,0.9671814671814672
16567746,52073290,0.9627955022691865
16567746,52073292,0.9551814671814672
16567746,52073295,0.9671814671814672
16567746,52073302,0.9632752171814672
16567746,52073321,0.9671814671814672
16567746,52073345,0.9671814671814672
16567746,52073348,0.9671814671814672
16567746,52073352,0.9671814671814672
16567746,52073359,0.9511814671814672
16567746,52073382,0.9671814671814672
16567746,53307830,0.9671814671814672
16567746,53307859,0.9671814671814672
16567746,53307861,0.9671814671814672
16567746,53307871,0.962852462852463
16567746,53444735,0.9671814671814672
16567746,58706632,0.9631164265310608
16567746,58706634,0.9671814671814672
16567746,58706655,0.9671814671814672
16567746,58706656,0.9671814671814672
16567746,58706659,0.9671814671814672
16567746,58706662,0.9671814671814672
16567746,58706663,0.9671814671814672
16567746,58706704,0.9671814671814672
16567746,58706706,0.9671814671814672
16567746,58706709,0.9671814671814672
16567746,58706725,0.21115737079592511
16567746,58706740,0.7537923458425551
16567746,59814806,0.9671814671814672
16567757,16567758,0.0
16567757,16567759,0.0
16567757,16567760,0.0
16567757,16567761,0.0
16567757,16567762,0.0
16567757,16567763,0.0
16567757,16567764,0.0
16567757,16951175,0.0
16567757,16951176,0.0
16567757,16951177,0.0
16567757,16951179,0.0
16567757,16951180,0.0
16567757,16951182,0.0
16567757,16951195,0.0
16567757,16951199,0.993801652892562
16567757,16951201,0.0
16567757,16951203,0.983177570093458
16567757,16951205,1.0
16567757,16951206,1.0
16567757,16951207,0.0
16567757,16951208,0.0
16567757,16951209,0.0
16567757,16951210,0.0
16567757,16951212,0.0
16567757,16951216,0.14512922465208747
16567757,16951219,0.0
16567757,16951220,0.0
16567757,16951221,0.0
16567757,16951222,0.0
16567757,17548289,1.0
16567757,20037205,0.0
16567757,20037214,0.5487077534791253
16567757,28006904,0.0
16567757,28877074,0.996124031007752
16567757,35924863,0.0
16567757,35924864,0.045774647887323945
16567757,35924866,0.0
16567757,35924882,0.0
16567757,35925134,0.03435114503816794
16567757,35925291,0.4721030042918455
16567757,35925294,0.0038910505836575885
16567757,35925308,0.0
16567757,35925506,0.0
16567757,35946575,0.0
16567757,35946920,0.012269938650306749
16567757,35947190,0.7183908045977011
16567757,41175730,0.0
16567757,52071447,0.0
16567757,52073163,0.4897750511247444
16567757,52073194,0.4921259842519685
16567757,52073198,0.0
16567757,52073200,0.0076045627376425855
16567757,52073201,0.5598290598290598
16567757,52073218,0.0
16567757,52073240,0.0
16567757,52073259,0.0
16567757,52073290,0.0043859649122807015
16567757,52073292,0.012
16567757,52073295,0.0
16567757,52073302,0.00390625
16567757,52073321,0.0
16567757,52073345,0.0
16567757,52073348,0.0
16567757,52073352,0.0
16567757,52073359,0.016
16567757,52073382,0.0
16567757,53307830,0.0
16567757,53307859,0.0
16567757,53307861,0.0
16567757,53307871,0.004329004329004329
16567757,53444735,0.0
16567757,58706632,0.0040650406504065045
16567757,58706634,0.0
16567757,58706655,0.0
16567757,58706656,0.0
16567757,58706659,0.0
16567757,58706662,0.0
16567757,58706663,0.0
16567757,58706704,0.0
16567757,58706706,0.0
16567757,58706709,0.0
16567757,58706725,0.7560240963855421
16567757,58706740,0.21338912133891214
16567757,59814806,0.0
16567758,16567759,0.0
16567758,16567760,0.0
16567758,16567761,0.0
16567758,16567762,0.0
16567758,16567763,0.0
16567758,16567764,0.0
16567758,16951175,0.0
16567758,16951176,0.0
16567758,16951177,0.0
16567758,16951179,0.0
16567758,16951180,0.0
16567758,16951182,0.0
16567758,16951195,0.0
16567758,16951199,0.993801652892562
16567758,16951201,0.0
16567758,16951203,0.983177570093458
16567758,16951205,1.0
16567758,16951206,1.0
16567758,16951207,0.0
16567758,16951208,0.0
16567758,16951209,0.0
16567758,16951210,0.0
16567758,16951212,0.0
16567758,16951216,0.14512922465208747
16567758,16951219,0.0
16567758,16951220,0.0
16567758,16951221,0.0
16567758,16951222,0.0
16567758,17548289,1.0
16567758,20037205,0.0
16567758,20037214,0.5487077534791253
16567758,28006904,0.0
16567758,28877074,0.996124031007752
16567758,35924863,0.0
16567758,35924864,0.045774647887323945
16567758,35924866,0.0
16567758,35924882,0.0
16567758,35925134,0.03435114503816794
16567758,35925291,0.4721030042918455
16567758,35925294,0.0038910505836575885
16567758,35925308,0.0
16567758,35925506,0.0
16567758,35946575,0.0
16567758,35946920,0.012269938650306749
16567758,35947190,0.7183908045977011
16567758,41175730,0.0
16567758,52071447,0.0
16567758,52073163,0.4897750511247444
16567758,52073194,0.4921259842519685
16567758,52073198,0.0
16567758,52073200,0.0076045627376425855
16567758,52073201,0.5598290598290598
16567758,52073218,0.0
16567758,52073240,0.0
16567758,52073259,0.0
16567758,52073290,0.0043859649122807015
16567758,52073292,0.012
16567758,52073295,0.0
16567758,52073302,0.00390625
16567758,52073321,0.0
16567758,52073345,0.0
16567758,52073348,0.0
16567758,52073352,0.0
16567758,52073359,0.016
16567758,52073382,0.0
16567758,53307830,0.0
16567758,53307859,0.0
16567758,53307861,0.0
16567758,53307871,0.004329004329004329
16567758,53444735,0.0
16567758,58706632,0.0040650406504065045
16567758,58706634,0.0
16567758,58706655,0.0
16567758,58706656,0.0
16567758,58706659,0.0
16567758,58706662,0.0
16567758,58706663,0.0
16567758,58706704,0.0
16567758,58706706,0.0
16567758,58706709,0.0
16567758,58706725,0.7560240963855421
16567758,58706740,0.21338912133891214
16567758,59814806,0.0
16567759,16567760,0.0
16567759,16567761,0.0
16567759,16567762,0.0
16567759,16567763,0.0
16567759,16567764,0.0
16567759,16951175,0.0
16567759,16951176,0.0
16567759,16951177,0.0
16567759,16951179,0.0
16567759,16951180,0.0
16567759,16951182,0.0
16567759,16951195,0.0
16567759,16951199,0.993801652892562
16567759,16951201,0.0
16567759,16951203,0.983177570093458
16567759,16951205,1.0
16567759,16951206,1.0
16567759,16951207,0.0
16567759,16951208,0.0
16567759,16951209,0.0
16567759,16951210,0.0
16567759,16951212,0.0
16567759,16951216,0.14512922465208747
16567759,16951219,0.0
16567759,16951220,0.0
16567759,16951221,0.0
16567759,16951222,0.0
16567759,17548289,1.0
16567759,20037205,0.0
16567759,20037214,0.5487077534791253
16567759,28006904,0.0
16567759,28877074,0.996124031007752
16567759,35924863,0.0
16567759,35924864,0.045774647887323945
16567759,35924866,0.0
16567759,35924882,0.0
16567759,35925134,0.03435114503816794
16567759,35925291,0.4721030042918455
16567759,35925294,0.0038910505836575885
16567759,35925308,0.0
16567759,35925506,0.0
16567759,35946575,0.0
16567759,35946920,0.012269938650306749
16567759,35947190,0.7183908045977011
16567759,41175730,0.0
16567759,52071447,0.0
16567759,52073163,0.4897750511247444
16567759,52073194,0.4921259842519685
16567759,52073198,0.0
16567759,52073200,0.0076045627376425855
16567759,52073201,0.5598290598290598
16567759,52073218,0.0
16567759,52073240,0.0
16567759,52073259,0.0
16567759,52073290,0.0043859649122807015
16567759,52073292,0.012
16567759,52073295,0.0
16567759,52073302,0.00390625
16567759,52073321,0.0
16567759,52073345,0.0
16567759,52073348,0.0
16567759,52073352,0.0
16567759,52073359,0.016
16567759,52073382,0.0
16567759,53307830,0.0
16567759,53307859,0.0
16567759,53307861,0.0
16567759,53307871,0.004329004329004329
16567759,53444735,0.0
16567759,58706632,0.0040650406504065045
16567759,58706634,0.0
16567759,58706655,0.0
16567759,58706656,0.0
16567759,58706659,0.0
16567759,58706662,0.0
16567759,58706663,0.0
16567759,58706704,0.0
16567759,58706706,0.0
16567759,58706709,0.0
16567759,58706725,0.7560240963855421
16567759,58706740,0.21338912133891214
16567759,59814806,0.0
16567760,16567761,0.0
16567760,16567762,0.0
16567760,16567763,0.0
16567760,16567764,0.0
16567760,16951175,0.0
16567760,16951176,0.0
16567760,16951177,0.0
16567760,16951179,0.0
16567760,16951180,0.0
16567760,16951182,0.0
16567760,16951195,0.0
16567760,16951199,0.993801652892562
16567760,16951201,0.0
16567760,16951203,0.983177570093458
16567760,16951205,1.0
16567760,16951206,1.0
16567760,16951207,0.0
16567760,16951208,0.0
16567760,16951209,0.0
16567760,16951210,0.0
16567760,16951212,0.0
16567760,16951216,0.14512922465208747
16567760,16951219,0.0
16567760,16951220,0.0
16567760,16951221,0.0
16567760,16951222,0.0
16567760,17548289,1.0
16567760,20037205,0.0
16567760,20037214,0.5487077534791253
16567760,28006904,0.0
16567760,28877074,0.996124031007752
16567760,35924863,0.0
16567760,35924864,0.045774647887323945
16567760,35924866,0.0
16567760,35924882,0.0
16567760,35925134,0.03435114503816794
16567760,35925291,0.4721030042918455
16567760,35925294,0.0038910505836575885
16567760,35925308,0.0
16567760,35925506,0.0
16567760,35946575,0.0
16567760,35946920,0.012269938650306749
16567760,35947190,0.7183908045977011
16567760,41175730,0.0
16567760,52071447,0.0
16567760,52073163,0.4897750511247444
16567760,52073194,0.4921259842519685
16567760,52073198,0.0
16567760,52073200,0.0076045627376425855
16567760,52073201,0.5598290598290598
16567760,52073218,0.0
16567760,52073240,0.0
16567760,52073259,0.0
16567760,52073290,0.0043859649122807015
16567760,52073292,0.012
16567760,52073295,0.0
16567760,52073302,0.00390625
16567760,52073321,0.0
16567760,52073345,0.0
16567760,52073348,0.0
16567760,52073352,0.0
16567760,52073359,0.016
16567760,52073382,0.0
16567760,53307830,0.0
16567760,53307859,0.0
16567760,53307861,0.0
16567760,53307871,0.004329004329004329
16567760,53444735,0.0
16567760,58706632,0.0040650406504065045
16567760,58706634,0.0
16567760,58706655,0.0
16567760,58706656,0.0
16567760,58706659,0.0
16567760,58706662,0.0
16567760,58706663,0.0
16567760,58706704,0.0
16567760,58706706,0.0
16567760,58706709,0.0
16567760,58706725,0.7560240963855421
16567760,58706740,0.21338912133891214
16567760,59814806,0.0
16567761,16567762,0.0
16567761,16567763,0.0
16567761,16567764,0.0
16567761,16951175,0.0
16567761,16951176,0.0
16567761,16951177,0.0
16567761,16951179,0.0
16567761,16951180,0.0
16567761,16951182,0.0
16567761,16951195,0.0
16567761,16951199,0.993801652892562
16567761,16951201,0.0
16567761,16951203,0.983177570093458
16567761,16951205,1.0
16567761,16951206,1.0
16567761,16951207,0.0
16567761,16951208,0.0
16567761,16951209,0.0
16567761,16951210,0.0
16567761,16951212,0.0
16567761,16951216,0.14512922465208747
16567761,16951219,0.0
16567761,16951220,0.0
16567761,16951221,0.0
16567761,16951222,0.0
16567761,17548289,1.0
16567761,20037205,0.0
16567761,20037214,0.5487077534791253
16567761,28006904,0.0
16567761,28877074,0.996124031007752
16567761,35924863,0.0
16567761,35924864,0.045774647887323945
16567761,35924866,0.0
16567761,35924882,0.0
16567761,35925134,0.03435114503816794
16567761,35925291,0.4721030042918455
16567761,35925294,0.0038910505836575885
16567761,35925308,0.0
16567761,35925506,0.0
16567761,35946575,0.0
16567761,35946920,0.012269938650306749
16567761,35947190,0.7183908045977011
16567761,41175730,0.0
16567761,52071447,0.0
16567761,52073163,0.4897750511247444
16567761,52073194,0.4921259842519685
16567761,52073198,0.0
16567761,52073200,0.0076045627376425855
16567761,52073201,0.5598290598290598
16567761,52073218,0.0
16567761,52073240,0.0
16567761,52073259,0.0
16567761,52073290,0.0043859649122807015
16567761,52073292,0.012
16567761,52073295,0.0
16567761,52073302,0.00390625
16567761,52073321,0.0
16567761,52073345,0.0
16567761,52073348,0.0
16567761,52073352,0.0
16567761,52073359,0.016
16567761,52073382,0.0
16567761,53307830,0.0
16567761,53307859,0.0
16567761,53307861,0.0
16567761,53307871,0.004329004329004329
16567761,53444735,0.0
16567761,58706632,0.0040650406504065045
16567761,58706634,0.0
16567761,58706655,0.0
16567761,58706656,0.0
16567761,58706659,0.0
16567761,58706662,0.0
16567761,58706663,0.0
16567761,58706704,0.0
16567761,58706706,0.0
16567761,58706709,0.0
16567761,58706725,0.7560240963855421
16567761,58706740,0.21338912133891214
16567761,59814806,0.0
16567762,16567763,0.0
16567762,16567764,0.0
16567762,16951175,0.0
16567762,16951176,0.0
16567762,16951177,0.0
16567762,16951179,0.0
16567762,16951180,0.0
16567762,16951182,0.0
16567762,16951195,0.0
16567762,16951199,0.993801652892562
16567762,16951201,0.0
16567762,16951203,0.983177570093458
16567762,16951205,1.0
16567762,16951206,1.0
16567762,16951207,0.0
16567762,16951208,0.0
16567762,16951209,0.0
16567762,16951210,0.0
16567762,16951212,0.0
16567762,16951216,0.14512922465208747
16567762,16951219,0.0
16567762,16951220,0.0
16567762,16951221,0.0
16567762,16951222,0.0
16567762,17548289,1.0
16567762,20037205,0.0
16567762,20037214,0.5487077534791253
16567762,28006904,0.0
16567762,28877074,0.996124031007752
16567762,35924863,0.0
